방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류
2024-12-24,05:30~06:30,전체,60,27,패션,레포츠의류,골프의류,상의,티셔츠,휠라,FILA(휠라) 여성 24FW 옵티마 웜 카라티 3종,109000,109000,카드 5%,20058743,https://img.shinsegaetvshopping.com/goods/743/20058743_s_20240830111521.JPG,https://www.shinsegaetvshopping.com/display/detail/20058743,레포츠
2024-12-24,06:30~07:31,전체,61,70,뷰티,기초화장품,기초케어,크림/젤,탄력크림,성분에디터,[크림집중 VIP구성] 성분에디터 녹는실 아이크림 세트 (아이크림 30ml*8개+마스크팩 4매),99900,99900,카드 5%,20061157,https://img.shinsegaetvshopping.com/goods/157/20061157_l_20241126150923.jpg,https://www.shinsegaetvshopping.com/display/detail/20061157,뷰티
2024-12-24,07:31~08:31,IPTV,60,41,뷰티,헤어/바디용품,바디케어,바디클렌징,바디워시,셀젠,[TV상품][매니아세트] 셀젠 바디 클렌저 4개 + 글로브 2개 + 바디미스트 1개,24000,24000,,30203325,https://img.shinsegaetvshopping.com/goods/325/30203325_l_20241010121156.png,https://www.shinsegaetvshopping.com/display/detail/30203325,뷰티
2024-12-24,07:31~08:31,CATV,60,20,패션잡화,언더웨어,여성,팬티,보정팬티,퀸즈맥시,퀸즈맥시 보정 텐셀팬티 10종,49900,49900,,20060644,https://img.shinsegaetvshopping.com/goods/644/20060644_s_20240923095615.jpg,https://www.shinsegaetvshopping.com/display/detail/20060644,언더웨어
2024-12-24,09:32~10:32,전체,60,73,패션잡화,신발,여성신발,부츠/워커,앵클/숏부츠,블루코마티,블루코마티 시마(CYMA) 앵클부츠,99000,99000,,20061636,https://img.shinsegaetvshopping.com/goods/636/20061636_l_20241218132526.jpg,https://www.shinsegaetvshopping.com/display/detail/20061636,잡화
2024-12-24,10:32~11:32,전체,60,65,패션잡화,시계/쥬얼리,쥬얼리,여성패션쥬얼리,목걸이,아르디아,(방송중에만 이가격) ARDIA 아르디아 18K 럭키 스톤 목걸이,489000,489000,,20061649,https://img.shinsegaetvshopping.com/goods/649/20061649_s_20241218175122.jpg,https://www.shinsegaetvshopping.com/display/detail/20061649,잡화
2024-12-24,11:32~12:33,전체,61,43,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,에이지투웨니스,에이지투웨니스 AGE20S 커버쿠션★블랙라벨 메이크업박스구성(본품2+리필3+체험분+메이크업박스),88000,88000,,20061115,https://img.shinsegaetvshopping.com/goods/115/20061115_s_20241217132816.jpg,https://www.shinsegaetvshopping.com/display/detail/20061115,뷰티
2024-12-24,12:33~13:33,IPTV,60,35,패션잡화,언더웨어,여성,이지웨어/잠옷,잠옷,라페어,라페어 여성 벨로아 라운지웨어 4종,69900,69900,카드 5%,20061173,https://img.shinsegaetvshopping.com/goods/173/20061173_s_20241127131220.jpg,https://www.shinsegaetvshopping.com/display/detail/20061173,언더웨어
2024-12-24,12:33~13:33,CATV,60,18,패션,여성의류,상의,니트,긴팔,지베르니,"(런칭가69,900원) ★방송 최종가★  24FW 지베르니 울실크 홀가먼트 라운드넥 니트 3종",39900,39900,,20058516,https://img.shinsegaetvshopping.com/goods/516/20058516_l_20240828110728.jpg,https://www.shinsegaetvshopping.com/display/detail/20058516,여성의류
2024-12-24,13:33~14:33,전체,60,37,패션,여성의류,상의,니트,집업,비버리힐즈폴로클럽,"런칭가 119,000원) 비버리힐즈폴로클럽 메리노 울 반집업니트 3종 (여성)",99000,99000,카드 5%,20059250,https://img.shinsegaetvshopping.com/goods/250/20059250_s_20240927100045.jpg,https://www.shinsegaetvshopping.com/display/detail/20059250,여성의류
2024-12-24,14:33~15:34,전체,61,39,패션,여성의류,하의,팬츠,캐주얼팬츠,앳클로젯,앳클로젯 코듀로이 기모 팬츠 3종 (24겨울),39900,39900,,20060942,https://img.shinsegaetvshopping.com/goods/942/20060942_s_20241120143624.jpg,https://www.shinsegaetvshopping.com/display/detail/20060942,여성의류
2024-12-24,15:34~16:34,전체,60,42,패션잡화,언더웨어,여성,팬티,삼각팬티,라페어,라페어 러스틱라이프 다이어리 레이온 나염 팬티 15종,49900,49900,,20057816,https://img.shinsegaetvshopping.com/goods/816/20057816_l_20240724091042.jpg,https://www.shinsegaetvshopping.com/display/detail/20057816,언더웨어
2024-12-24,16:34~17:34,전체,60,43,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,비너지_대마종자유,[방송에서만 6개월분 더] 비너지 유기농 대마종자유+ 총 18개월분,241200,241200,카드 5%,20060201,https://img.shinsegaetvshopping.com/goods/201/20060201_s_20241023105110.jpg,https://www.shinsegaetvshopping.com/display/detail/20060201,건강식품
2024-12-24,17:34~18:35,전체,61,50,신선식품,수산물,해산물/어패류,쭈꾸미,냉동쭈꾸미,하남쭈꾸미,(상생방송에서만 이가격)하남 쭈꾸미 350g x 10팩 (보통 매운맛),79900,79900,,20061640,https://img.shinsegaetvshopping.com/goods/640/20061640_s_20220107092831.jpg,https://www.shinsegaetvshopping.com/display/detail/20061640,일반식품
2024-12-24,18:35~19:35,전체,60,56,가구/인테리어,침구세트,이불베개세트,킹이불패드세트,킹이불패드세트,더플레오,(균일가) 더플레오 니트극세사 베딩세트 (SK),62910,62910,카드 5%,20050908,https://img.shinsegaetvshopping.com/goods/908/20050908_s_20231107095421.jpg,https://www.shinsegaetvshopping.com/display/detail/20050908,침구
2024-12-24,19:35~20:35,전체,60,107,패션,남성클래식,아우터,코트,롱코트,인터메조,인터메조 울 캐시미어 다운코트,169000,169000,,20060675,https://img.shinsegaetvshopping.com/goods/675/20060675_s_20241108110316.jpg,https://www.shinsegaetvshopping.com/display/detail/20060675,캐쥬얼남성
2024-12-24,20:35~21:36,전체,61,110,패션,레포츠용품,스포츠슈즈,베이직스포츠,방한화,르까프,르까프 여성 퍼 워킹화 + 패딩 슬립온 2종,69800,69800,,20060772,https://img.shinsegaetvshopping.com/goods/772/20060772_s_20241111163803.jpg,https://www.shinsegaetvshopping.com/display/detail/20060772,레포츠
2024-12-24,21:36~22:36,전체,60,109,패션,남성캐쥬얼,하의,캐쥬얼팬츠,캐쥬얼팬츠,CERINI BY PAT,CERINI by PAT 남성 보아퍼 패딩 팬츠 3종,89900,89900,,20060697,https://img.shinsegaetvshopping.com/goods/697/20060697_s_20241114174122.jpg,https://www.shinsegaetvshopping.com/display/detail/20060697,캐쥬얼남성
2024-12-24,22:36~23:37,IPTV,61,45,무형서비스,여행/예약서비스,여행(상담),해외(동남아시아),해외(동남아시아),모두투어,"[★여행의신세계]모두투어 코타키나발루 3박5일 399,000원부터!",0,0,,20061333,https://img.shinsegaetvshopping.com/goods/333/20061333_s_20241217150650.jpg,https://www.shinsegaetvshopping.com/display/detail/20061333,여행
2024-12-24,22:36~23:37,CATV,61,20,패션,여성의류,특종,모피베스트,풀스킨,유로컬렉션,★10만원 세일★ 유로(EURO) 풀스킨 밍크 베스트 (24FW),299000,299000,,20059077,https://img.shinsegaetvshopping.com/goods/077/20059077_s_20240910095356.jpg,https://www.shinsegaetvshopping.com/display/detail/20059077,여성의류
2024-12-24,23:37~00:37,IPTV,60,39,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),모두투어,"[★여행의신세계]모두투어 시그니처 돗토리/요나고 3일 4일 온천부터 무한대게, 스타벅스 기회까지! 599천원부터",0,0,,20061332,https://img.shinsegaetvshopping.com/goods/332/20061332_s_20241213112901.jpg,https://www.shinsegaetvshopping.com/display/detail/20061332,여행
2024-12-24,23:37~00:37,CATV,60,19,뷰티,기초화장품,기초케어,크림/젤,영양크림,쟈스,★크림 최다 찬스★ 쟈스 골조 칼슘 크림 100ml x 총 5통 + 상품평 골조 크림 100ml 더!,79900,79900,,20059654,https://img.shinsegaetvshopping.com/goods/654/20059654_s_20241008142125.jpg,https://www.shinsegaetvshopping.com/display/detail/20059654,뷰티
2024-12-25,00:37~01:38,전체,61,30,패션잡화,언더웨어,남성,팬티,드로즈(사각),게스언더웨어,게스(GUESS) 홀리데이 드로즈 8종+ 긴팔티셔츠1종 패키지,88000,88000,카드 5%,20060530,https://img.shinsegaetvshopping.com/goods/530/20060530_s_20241105101748.jpg,https://www.shinsegaetvshopping.com/display/detail/20060530,언더웨어
2024-12-25,01:38~02:38,전체,60,7,패션,여성의류,하의,데님,슬림핏,블루핏,[파격 초특가] 블루핏 더블캔톤 기모 데님 3종*D,11000,11000,,20046856,https://img.shinsegaetvshopping.com/goods/856/20046856_s_20231012145256.jpg,https://www.shinsegaetvshopping.com/display/detail/20046856,PB
2024-12-25,02:38~03:39,전체,61,5,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,미녀의레몬즙,(직)[유지인pick/방송에서만 2박스 더!] 미녀의 유기농 레몬즙 14박스 총196포 (20g*14포*14박스),188000,188000,,20059115,https://img.shinsegaetvshopping.com/goods/115/20059115_s_20240731105305.jpg,https://www.shinsegaetvshopping.com/display/detail/20059115,건강식품
2024-12-25,03:39~03:59,전체,20,0,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,메이준_흑염소,[더블/8박스](순)박경호 진심 흑염소 진액 총 240포(30포X8박스),258000,258000,,20046104,https://img.shinsegaetvshopping.com/goods/104/20046104_s_20230612164741.jpg,https://www.shinsegaetvshopping.com/display/detail/20046104,건강식품
2024-12-25,03:59~04:19,전체,20,0,가공식품,건강식품,천연건강식품,선식,기타 선식,골드카무트,[상시/12개월] 골드 카무트 효소 30포 x 12박스,396000,396000,카드 5%,20061589,https://img.shinsegaetvshopping.com/goods/589/20061589_s_20251121110822.jpg,https://www.shinsegaetvshopping.com/display/detail/20061589,건강식품
2024-12-25,04:19~04:30,전체,11,4,신선식품,농산물,채소류,고구마,호박고구마,자연마루,(10분)안면도 호박고구마 특상(100-300g) 3.5kg x 2박스,29900,29900,,20060910,https://img.shinsegaetvshopping.com/goods/910/20060910_l_20241028090243.jpg,https://www.shinsegaetvshopping.com/display/detail/20060910,일반식품
2024-12-25,05:30~06:30,IPTV,60,32,가전/디지털,주방가전,전기쿠커/포트,전기포트,티포트,보랄,(방송에서만 일시불 1만원) (특대용량 3L) 보랄 스마트 글라스 보온 포트 (BR-P30L),89000,89000,,20059935,https://img.shinsegaetvshopping.com/goods/935/20059935_s_20241014143115.jpg,https://www.shinsegaetvshopping.com/display/detail/20059935,주방가전
2024-12-25,05:30~06:30,CATV,60,16,패션잡화,언더웨어,남성,내복,세트,히트융,히트융 융기모 남성 동내의 3세트(6종),59900,59900,,20060737,https://img.shinsegaetvshopping.com/goods/737/20060737_l_20241111151955.jpg,https://www.shinsegaetvshopping.com/display/detail/20060737,언더웨어
2024-12-25,06:30~07:31,전체,61,71,패션,여성의류,아우터,베스트,니트,에디션S,[24FW]에디션S 니트베스트 2종,49900,49900,,20059434,https://img.shinsegaetvshopping.com/goods/434/20059434_s_20241014133810.jpg,https://www.shinsegaetvshopping.com/display/detail/20059434,PB
2024-12-25,07:31~08:31,전체,60,96,뷰티,기초화장품,기초케어,크림/젤,크림,마미케어,[방송에서만 / 기본] 마미케어 율무영양크림 기본세트 (크림 50g*4개),59900,59900,카드 5%,20061387,https://img.shinsegaetvshopping.com/goods/387/20061387_s_20250731144301.jpg,https://www.shinsegaetvshopping.com/display/detail/20061387,뷰티
2024-12-25,08:31~09:32,전체,61,77,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,이경제,"[방송중/트리플] 이경제 흑염소진액 진眞 12박스 (70ml*30포*12박스, 총 360포)",469000,469000,카드 5%,20061025,https://img.shinsegaetvshopping.com/goods/025/20061025_s_20250106151340.jpg,https://www.shinsegaetvshopping.com/display/detail/20061025,건강식품
2024-12-25,09:32~10:32,전체,60,73,뷰티,기초화장품,기초케어,에센스/세럼/앰플,앰플,웰라쥬,더블] 웰라쥬 시즌3 히알루론산 캡슐 151회분 앰플2병 구성 체험분 포함,199000,199000,카드 5%,20059656,https://img.shinsegaetvshopping.com/goods/656/20059656_s_20241031165416.jpg,https://www.shinsegaetvshopping.com/display/detail/20059656,뷰티
2024-12-25,10:32~11:32,전체,60,69,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,1일1레몬트유라,(종료)(방송에서만 생강즙 2박스 더!)[홀베리/14박스]1일1레몬 리얼착즙 레몬즙 12박스 + 유기농 레몬생강즙 2박스 (총 196포),189800,189800,,20061481,https://img.shinsegaetvshopping.com/goods/481/20061481_s_20241210163613.jpg,https://www.shinsegaetvshopping.com/display/detail/20061481,건강식품
2024-12-25,12:33~13:33,전체,60,72,뷰티,기초화장품,기초케어,아이케어,아이크림,CKD,★최신상★  [종근당건강] CKD 레티날 괄사 아이크림 30ml x 총 7개 (본품 2개 + 리필 5개) 패키지,109000,109000,,20058554,https://img.shinsegaetvshopping.com/goods/554/20058554_s_20240823085948.jpg,https://www.shinsegaetvshopping.com/display/detail/20058554,뷰티
2024-12-25,14:33~15:34,전체,61,55,패션,남성캐쥬얼,하의,캐쥬얼팬츠,본딩팬츠,펠틱스,★올겨울 필수템!★24FW 펠틱스 웜맥스 패딩 조거 팬츠 3종 (여성),69900,69900,,20059828,https://img.shinsegaetvshopping.com/goods/828/20059828_l_20241018100153.jpg,https://www.shinsegaetvshopping.com/display/detail/20059828,캐쥬얼남성
2024-12-25,15:34~16:34,전체,60,54,뷰티,기초화장품,기초케어,에센스/세럼/앰플,앰플,성분에디터,[최대용량] 성분에디터 녹는실 리프팅 앰플 세트 (앰플60ml*2+35ml*4+녹는실크림),79900,79900,카드 5%,20057725,https://img.shinsegaetvshopping.com/goods/725/20057725_s_20240801093810.jpg,https://www.shinsegaetvshopping.com/display/detail/20057725,뷰티
2024-12-25,16:34~17:34,전체,60,58,가공식품,즉석/편의식품,즉석/조리식품,즉석국/탕/찌개류,기타 즉석국/탕/찌개류,정성곳간,[방송에서만] 정성곳간 강순의 한우 스지 도가니탕 700g x 9팩,59900,59900,카드 5%,20058239,https://img.shinsegaetvshopping.com/goods/239/20058239_s_20240812085229.jpg,https://www.shinsegaetvshopping.com/display/detail/20058239,일반식품
2024-12-25,17:34~18:35,IPTV,61,52,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,조선호텔 포기김치 5kg + 총각김치 2kg,71900,71900,,20060883,https://img.shinsegaetvshopping.com/goods/883/20060883_s_20240408111146.jpg,https://www.shinsegaetvshopping.com/display/detail/20060883,일반식품
2024-12-25,17:34~18:35,CATV,61,24,패션잡화,언더웨어,남성,팬티,드로즈(사각),TRY,트라이 프리미엄 모달 드로즈 11종,58900,58900,카드 5%,20060145,https://img.shinsegaetvshopping.com/goods/145/20060145_s_20241022122240.png,https://www.shinsegaetvshopping.com/display/detail/20060145,언더웨어
2024-12-25,18:35~19:35,전체,60,62,패션,여성의류,하의,팬츠,캐주얼팬츠,에디션S,[24FW]에디션S  코듀 팬츠 2종,49900,49900,,20060497,https://img.shinsegaetvshopping.com/goods/497/20060497_s_20241101170343.jpg,https://www.shinsegaetvshopping.com/display/detail/20060497,PB
2024-12-25,19:35~20:35,전체,60,88,패션,레포츠용품,스포츠슈즈,베이직스포츠,방한화,몽벨,M] 몽벨  여성  부스터 방한화,59000,59000,,20060925,https://img.shinsegaetvshopping.com/goods/925/20060925_s_20231110173521.jpg,https://www.shinsegaetvshopping.com/display/detail/20060925,레포츠
2024-12-25,20:35~21:36,IPTV,61,79,패션,여성의류,아우터,점퍼,다운/패딩(수입명품),비버리힐즈폴로클럽,24FW 최신상] 비버리힐즈폴로클럽 클래식 하프패딩 (여성),99000,99000,,20061664,https://img.shinsegaetvshopping.com/goods/664/20061664_s_20241219153557.jpg,https://www.shinsegaetvshopping.com/display/detail/20061664,여성의류
2024-12-25,20:35~21:36,CATV,61,35,패션,레포츠의류,골프의류,아우터,다운/패딩,밀레골프,[기획특가] 밀레골프 남성 미라클 스윙 구스다운,119000,119000,카드 5%,20060412,https://img.shinsegaetvshopping.com/goods/412/20060412_s_20241029160454.jpg,https://www.shinsegaetvshopping.com/display/detail/20060412,레포츠
2024-12-25,22:36~23:37,전체,61,79,패션,레포츠의류,골프의류,상의,티셔츠,슈페리어,슈페리어 남성 기모 카라 셔츠 3종,89000,89000,,20059646,https://img.shinsegaetvshopping.com/goods/646/20059646_s_20241106125751.jpg,https://www.shinsegaetvshopping.com/display/detail/20059646,레포츠
2024-12-25,23:37~00:37,전체,60,69,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,틴톤,★초특가★ 틴톤 꽃 립스틱 총 4개 + NEW 크리스탈 캐슬 립스틱 + 아가타 브이 패딩백,62910,62910,,20061151,https://img.shinsegaetvshopping.com/goods/151/20061151_s_20241126132018.jpg,https://www.shinsegaetvshopping.com/display/detail/20061151,뷰티
2024-12-26,00:37~01:58,전체,81,58,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,여에스더 대마종자유,"(방송에서만) 여에스더 대마종자유 12+6, 18박스 (1,000mg*30캡슐*18박스)",248000,248000,,20059398,https://img.shinsegaetvshopping.com/goods/398/20059398_s_20240927095921.jpg,https://www.shinsegaetvshopping.com/display/detail/20059398,건강식품
2024-12-26,01:58~02:38,IPTV,40,6,뷰티,이미용기기,헤어기기,헤어스타일러,볼륨고데기,슈틸루스터,[방송에서만 쇼박스] 슈틸루스터 에어 스타일러,199000,199000,,20059231,https://img.shinsegaetvshopping.com/goods/231/20059231_l_20250320145619.jpg,https://www.shinsegaetvshopping.com/display/detail/20059231,뷰티
2024-12-26,01:58~02:38,CATV,40,4,뷰티,헤어/바디용품,헤어케어,기능성샴푸,탈모샴푸,바이아우어,"[기본 / 5L] 바이아우어 맥주효모 탈모샴푸 1,017ml*4개 + 트리트먼트 1,000ml",58800,58800,카드 5%,20061728,https://img.shinsegaetvshopping.com/goods/728/20061728_s_20241223170235.jpg,https://www.shinsegaetvshopping.com/display/detail/20061728,뷰티
2024-12-26,02:38~03:39,전체,61,6,패션,여성의류,상의,니트,집업,브이컷,"[런칭가79,900→4만원↓] 브이컷 집업 자켓 3종",35910,35910,,20059266,https://img.shinsegaetvshopping.com/goods/266/20059266_s_20251031164052.jpg,https://www.shinsegaetvshopping.com/display/detail/20059266,여성의류
2024-12-26,03:39~04:19,전체,40,0,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,틴톤,★초특가★ [틴톤] 대왕 볼륨 쿠션 22g x 총 5개 (본품 2개 + 리필 3개) 단독 패키지,53910,53910,,20050535,https://img.shinsegaetvshopping.com/goods/535/20050535_s_20231025133847.jpg,https://www.shinsegaetvshopping.com/display/detail/20050535,뷰티
2024-12-26,04:19~04:30,전체,11,4,가공식품,조미료,장류,낫토,식사용낫토,참좋은콩,맑은물에 김석원 낫또 45.5g x 34개,32900,32900,,10193559,https://img.shinsegaetvshopping.com/goods/559/10193559_s_20200429132104.jpg,https://www.shinsegaetvshopping.com/display/detail/10193559,일반식품
2024-12-26,04:30~05:30,전체,60,6,뷰티,기초화장품,클렌징,페이셜클렌징,클렌징젤,원더바스,원더바스 조성아 레몬청 클렌저 뉴패키지 ⓝ (120ml x8개+ 3ml무료체험 3개),79000,79000,카드 5%,20061632,https://img.shinsegaetvshopping.com/goods/632/20061632_s_20241230171010.jpg,https://www.shinsegaetvshopping.com/display/detail/20061632,뷰티
2024-12-26,05:30~06:30,IPTV,60,19,패션잡화,언더웨어,여성,브라팬티세트,보정,정말편한속옷,정말편한속옷 숨쉬는 무빙 브라팬티 4세트,49900,49900,,20059758,https://img.shinsegaetvshopping.com/goods/758/20059758_l_20241011111219.jpg,https://www.shinsegaetvshopping.com/display/detail/20059758,언더웨어
2024-12-26,05:30~06:30,CATV,60,9,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,메이준_흑염소,(특화이동)[빠른배송]★무항생제★(방송세일)[더블/8박스]프리미엄 박경호 진심 흑염소 진액 총 240포(30포X8박스),248000,248000,,20061419,https://img.shinsegaetvshopping.com/goods/419/20061419_s_20241202134924.jpg,https://www.shinsegaetvshopping.com/display/detail/20061419,건강식품
2024-12-26,06:30~07:31,전체,61,71,가공식품,건강식품,건강기능식품,건강기능식품,유산균,비에날씬,(방송에서만)[NEW 비에날씬/11박스] BNR17 다이어트 유산균 비에날씬 44주분+비에날씬 프로틴 14포+텀블러,649000,649000,카드 5%,20061267,https://img.shinsegaetvshopping.com/goods/267/20061267_s_20250528132443.jpg,https://www.shinsegaetvshopping.com/display/detail/20061267,건강식품
2024-12-26,07:31~08:31,전체,60,59,뷰티,기초화장품,마스크/팩,패치/코팩,기타 패치,아크로패스,"[기본 / 3,360샷] 아크로패스 레티놀 마이크로콘 패치 [7박스]",129000,129000,카드 5%,20061544,https://img.shinsegaetvshopping.com/goods/544/20061544_s_20241119104515.jpg,https://www.shinsegaetvshopping.com/display/detail/20061544,뷰티
2024-12-26,08:31~09:32,전체,61,79,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린_콘드로이친,(K 50％세일) 닥터린 콘드로이친 1200 + MBP +K2 (30정X12박스),164500,164500,,20060494,https://img.shinsegaetvshopping.com/goods/494/20060494_s_20240930104451.jpg,https://www.shinsegaetvshopping.com/display/detail/20060494,건강식품
2024-12-26,09:32~10:32,IPTV,60,41,패션,레포츠의류,골프의류,아우터,다운/패딩,아이그너,아이그너  핫멜트 롱다운 코트,399000,399000,,20059868,https://img.shinsegaetvshopping.com/goods/868/20059868_s_20241015160503.jpg,https://www.shinsegaetvshopping.com/display/detail/20059868,레포츠
2024-12-26,09:32~10:32,CATV,60,20,패션,레포츠의류,골프의류,상의,티셔츠,울시,울시 여성 듀스텍스 웜 티셔츠 4종,69000,69000,카드 5%,20059749,https://img.shinsegaetvshopping.com/goods/749/20059749_s_20241011131122.jpg,https://www.shinsegaetvshopping.com/display/detail/20059749,레포츠
2024-12-26,10:32~11:32,전체,60,66,패션,여성의류,아우터,점퍼,다운/패딩,리가,24FW 리가 풀스킨 밍크 폭스 콤비 구스다운 (벨트 추가),498000,498000,,20059755,https://img.shinsegaetvshopping.com/goods/755/20059755_s_20241219151159.jpg,https://www.shinsegaetvshopping.com/display/detail/20059755,여성의류
2024-12-26,11:32~12:33,IPTV,61,41,패션,남성캐쥬얼,하의,캐쥬얼팬츠,본딩팬츠,펠틱스,★올겨울 필수템!★24FW 펠틱스 오리털 패딩팬츠 2종 (남여 공용),69900,69900,,20059838,https://img.shinsegaetvshopping.com/goods/838/20059838_l_20241018100153.jpg,https://www.shinsegaetvshopping.com/display/detail/20059838,캐쥬얼남성
2024-12-26,11:32~12:33,CATV,61,19,뷰티,헤어/바디용품,헤어케어,기능성샴푸,컬러샴푸,청담스타일,★샴푸 최다 8통★ [더블] 청담스타일 염색 샴푸 6개 + 단백질 샴푸 2개 더블 패키지,98820,98820,,20052275,https://img.shinsegaetvshopping.com/goods/275/20052275_s_20240712133546.jpg,https://www.shinsegaetvshopping.com/display/detail/20052275,뷰티
2024-12-26,13:33~14:33,전체,60,39,패션잡화,언더웨어,여성,브라팬티세트,보정,제로브라,[제로브라]무형광 코튼 브라팬티 4세트,49900,49900,,20059357,https://img.shinsegaetvshopping.com/goods/357/20059357_s_20240924132130.jpg,https://www.shinsegaetvshopping.com/display/detail/20059357,언더웨어
2024-12-26,14:33~15:34,전체,61,39,패션,여성의류,하의,팬츠,정장팬츠/슬랙스,모브온,(상생) 모브온 소프트 기모 짱짱 팬츠 3종 (24겨울),69900,69900,,20061682,https://img.shinsegaetvshopping.com/goods/682/20061682_s_20241031125219.jpg,https://www.shinsegaetvshopping.com/display/detail/20061682,여성의류
2024-12-26,15:34~16:34,IPTV,60,40,패션잡화,언더웨어,남성,내복,세트,게스언더웨어,게스(GUESS) 메가히트 웜웨어 6종(남성),71100,71100,,20059834,https://img.shinsegaetvshopping.com/goods/834/20059834_s_20241018091738.jpg,https://www.shinsegaetvshopping.com/display/detail/20059834,언더웨어
2024-12-26,15:34~16:34,CATV,60,19,패션잡화,언더웨어,여성,팬티,보정팬티,퀸즈맥시,퀸즈맥시 보정 텐셀팬티 10종,49900,49900,,20060644,https://img.shinsegaetvshopping.com/goods/644/20060644_s_20240923095615.jpg,https://www.shinsegaetvshopping.com/display/detail/20060644,언더웨어
2024-12-26,16:34~17:34,전체,60,45,가공식품,절임/발효식품,젓갈/액젓류,명란젓,명란젓,명란보감,명란보감 바른백명란(500g*3통),37900,37900,,20061319,https://img.shinsegaetvshopping.com/goods/319/20061319_l_20241217150036.jpg,https://www.shinsegaetvshopping.com/display/detail/20061319,일반식품
2024-12-26,17:34~18:35,전체,61,52,가공식품,냉동식품,기타 냉동식품,기타 냉동식품,기타 냉동식품,최현석 셰프,[특집] 최현석 흑미 한우 사각피자 16팩(콤비네이션 6팩+불고기피자 6팩+콰트로치즈 4팩),49900,49900,,20059795,https://img.shinsegaetvshopping.com/goods/795/20059795_l_20251121111929.jpg,https://www.shinsegaetvshopping.com/display/detail/20059795,일반식품
2024-12-26,18:35~19:35,IPTV,60,53,패션,레포츠의류,스포츠의류,아우터,자켓,몽벨,24FW 최신상) 몽벨 24FW 리버시블 플리스 패딩자켓(남),66000,66000,,20059769,https://img.shinsegaetvshopping.com/goods/769/20059769_l_20241016171142.jpg,https://www.shinsegaetvshopping.com/display/detail/20059769,레포츠
2024-12-26,18:35~19:35,CATV,60,25,패션,레포츠의류,골프의류,아우터,다운/패딩,밀레골프,[기획특가] 밀레골프 남성 미라클 스윙 구스다운,119000,119000,카드 5%,20060412,https://img.shinsegaetvshopping.com/goods/412/20060412_s_20241029160454.jpg,https://www.shinsegaetvshopping.com/display/detail/20060412,레포츠
2024-12-26,19:35~20:35,IPTV,60,78,패션,남성클래식,아우터,재킷,재킷,워모,[셀러스픽] 워모 캐시미어 울 블렌딩 패딩 자켓,139000,139000,,20058588,https://img.shinsegaetvshopping.com/goods/588/20058588_l_20241018134923.png,https://www.shinsegaetvshopping.com/display/detail/20058588,캐쥬얼남성
2024-12-26,19:35~20:35,CATV,60,34,패션,남성캐쥬얼,하의,캐쥬얼팬츠,캐쥬얼팬츠,CERINI BY PAT,CERINI by PAT  남성 보아퍼 방풍팬츠 3종,89900,89900,,20060694,https://img.shinsegaetvshopping.com/goods/694/20060694_s_20241114174122.jpg,https://www.shinsegaetvshopping.com/display/detail/20060694,캐쥬얼남성
2024-12-26,20:35~21:36,전체,61,110,무형서비스,보험금융,보험,치아보험,치아보험,라이나생명과 라이나원,미사용 20061175 라이나 더 건강한 치아보험-겨울(0826 김)(정),0,0,,20061175,https://img.shinsegaetvshopping.com/goods/175/20061175_l_20240529135447.jpg,https://www.shinsegaetvshopping.com/display/detail/20061175,보험
2024-12-26,21:36~22:36,전체,60,89,패션,여성의류,특종,모피코트,풀스킨,엘페by진도,24FW 진도 엘페 휘메일 풀스킨 밍크 후드 재킷 - 블랙(EJ11),1490000,1490000,,20061205,https://img.shinsegaetvshopping.com/goods/205/20061205_l_20241128133841.jpg,https://www.shinsegaetvshopping.com/display/detail/20061205,여성의류
2024-12-26,22:36~23:37,IPTV,61,45,무형서비스,여행/예약서비스,여행(상담),해외(동남아시아),해외(동남아시아),모두투어,"[★여행의신세계]모두투어 코타키나발루 3박5일 399,000원부터!",0,0,,20061333,https://img.shinsegaetvshopping.com/goods/333/20061333_s_20241217150650.jpg,https://www.shinsegaetvshopping.com/display/detail/20061333,여행
